courseId,courseName,courseDescription,courseHours,comp_id,comp_name,comp_description,cat_id,cat_name,tax_id,tax_name,comp_name_filtered,combinedText
34a4154b-3410-4bdb-9284-af28408d980f,Prevenção e Enfrentamento do Assédio Sexual e Moral,"Neste curso, você conhecerá os elementos caracterizadores e as causas estruturantes do assédio moral e também sexual. Além disso, são apresentadas informações que contribuem para a prevenção e o combate ao assédio na Administração Pública, por meio da indicação de ferramentas e estratégias de enfrentamento. O curso tem como base o Programa de Auxílio à Prevenção e Enfrentamento ao Assédio Sexual da Procuradoria-Geral Federal (PGF). ",6,"[""3418004f-90fd-4a64-bb7c-fab6c1f8f6cc"", ""b8ff33cf-392b-4019-b275-85e6df87a2a9""]","[""Comunicação interpessoal"", ""Relações institucionais""]","[""Iniciar e manter comunicações respeitosas e cordiais; transmitir de forma transparente e comportamento estável, informações e gestos, mensagens orais e de texto claros, concisos, fiáveis e apropriados para o destinatário. Atender ativamente informações, consultas, divergências e mensagens de terceiros com uma atitude construtiva e empática."", ""Promover a qualidade dos relacionamentos regulares e criar novos relacionamentos necessários para a consecução dos interesses da sua organização. Fortalecer a imagem corporativa, fazendo apresentações em público, planejando a mensagem a ser transmitida e seu objetivo de acordo com o tipo de público.""]","[""514d5868-5f15-4ce9-b74a-d14f5310b54e""]","[""Gestão de Relacionamentos""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb""]","[""Aplicar"", ""Entender""]","[""Comunicação interpessoal"", ""Relações institucionais""]","Prevenção e Enfrentamento do Assédio Sexual e Moral Neste curso, você conhecerá os elementos caracterizadores e as causas estruturantes do assédio moral e também sexual. Além disso, são apresentadas informações que contribuem para a prevenção e o combate ao assédio na Administração Pública, por meio da indicação de ferramentas e estratégias de enfrentamento. O curso tem como base o Programa de Auxílio à Prevenção e Enfrentamento ao Assédio Sexual da Procuradoria-Geral Federal (PGF)."
34f7a74e-5670-4865-94c7-5234aa66e315,Docência em EaD: Introdução ao Moodle,"O curso Docência em EaD: Introdução ao Moodle tem como objetivo capacitar educadores e profissionais da educação a distância a utilizar o Moodle, um dos principais Ambientes Virtuais de Aprendizagem (AVAs), para criar, gerenciar e dinamizar cursos online. Com uma abordagem prática, o curso abordará a estrutura do Moodle, a configuração de disciplinas, a criação de atividades e recursos interativos, além de estratégias para engajamento dos alunos.
Destinado a professores, tutores, designers instrucionais e gestores educacionais que desejam atuar em EaD. Ao final, os participantes estarão aptos a navegar com autonomia na plataforma, personalizar ambientes de aprendizagem e aplicar ferramentas como quizzes, fóruns, tarefas e recursos multimídia.
Para conclusão,não há pré-requisitos, mas recomenda-se familiaridade básica com navegação na internet e interesse em educação digital.",15,"[""3062277b-4218-4f2b-8645-90ba3651fc52"", ""e4f31519-2fad-4fe8-b476-5da4715a16e9""]","[""Ensino"", ""Orientação""]","[""Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino."", ""Usar tecnologias e serviços digitais para melhorar a interação com os(as) estudantes,individual e coletivamente, dentro e fora da sessão de aprendizagem. Usar tecnologias digitais para proporcionar orientação e assistência oportuna e dirigida. Experimentar e desenvolver novas formas e formatos para oferecer orientação e apoio.""]","[""cac54f5d-834c-499c-bf8d-e549fa3828af""]","[""Ensino e Aprendizagem""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Ensino"", ""Orientação""]","Docência em EaD: Introdução ao Moodle O curso Docência em EaD: Introdução ao Moodle tem como objetivo capacitar educadores e profissionais da educação a distância a utilizar o Moodle, um dos principais Ambientes Virtuais de Aprendizagem (AVAs), para criar, gerenciar e dinamizar cursos online. Com uma abordagem prática, o curso abordará a estrutura do Moodle, a configuração de disciplinas, a criação de atividades e recursos interativos, além de estratégias para engajamento dos alunos.
Destinado a professores, tutores, designers instrucionais e gestores educacionais que desejam atuar em EaD. Ao final, os participantes estarão aptos a navegar com autonomia na plataforma, personalizar ambientes de aprendizagem e aplicar ferramentas como quizzes, fóruns, tarefas e recursos multimídia.
Para conclusão,não há pré-requisitos, mas recomenda-se familiaridade básica com navegação na internet e interesse em educação digital."
358f4597-6ab7-4f5b-a8ed-5009a58c18e0,Políticas étnico-raciais: conceitos e métodos na superação do racismo e desigualdades,"O curso foi desenvolvido em 2021 pela Enap em parceria com o Ministério da Mulher, da Família e dos Direitos Humanos (MMFDH) visando apresentar histórico e atuais políticas étnico-raciais, contemplando conceitos e métodos que auxiliam na superação do racismo e desigualdades raciais.",30,"[""30db1816-b75d-4364-855e-f1d09b0b6016"", ""432c5350-bdb8-4e22-b7a4-0417e9cfa8f4"", ""64680a3e-e14c-4702-8970-00f96284e671"", ""7da372c6-cd33-423c-b365-dff0fd5faa8f""]","[""Gestão do desenvolvimento de pessoas"", ""Orientação ao cidadão"", ""Orientações por valores éticos"", ""Prática reflexiva""]","[""Capacidade de agir de acordo com princípios e valores morais que norteiam o exercício da função pública, tais como responsabilidade, integridade, retidão, transparência e equidade na gestão da res publica."", ""Conduzir e organizar o atendimento aos cidadãos, com mecanismos acessíveis, linguagem inteligível e procedimentos ágeis voltados à satisfação de procedimentos, reclamações, dúvidas e propostas. Quantificar, através de indicadores pré-estabelecidos, o grau de satisfação com os resultados gerenciais e a qualidade da resolução de conflitos e reclamações."", ""Forjar um ambiente de trabalho em que os interesses de equipes e indivíduos se harmonizem com os objetivos e resultados da organização, gerando oportunidades de aprendizado e desenvolvimento, bem como incentivos para reforçar o desempenho excepcional."", ""Refletir individualmente e coletivamente, avaliar criticamente e desenvolver ativamente sua prática pedagógica digital e a da sua comunidade educativa.""]","[""27ccdc3f-64d6-4748-960b-171e9c804d23"", ""514d5868-5f15-4ce9-b74a-d14f5310b54e"", ""690c731c-31f8-46f6-94f6-94d952223a08"", ""b47333be-1c80-40a9-a93d-9bbc4d7e4677""]","[""Envolvimento Profissional"", ""Gestão de Relacionamentos"", ""Gestão de Resultados"", ""Transversais""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb""]","[""Aplicar"", ""Entender""]","[""Gestão do desenvolvimento de pessoas"", ""Orientação ao cidadão"", ""Orientações por valores éticos"", ""Prática reflexiva""]","Políticas étnico-raciais: conceitos e métodos na superação do racismo e desigualdades O curso foi desenvolvido em 2021 pela Enap em parceria com o Ministério da Mulher, da Família e dos Direitos Humanos (MMFDH) visando apresentar histórico e atuais políticas étnico-raciais, contemplando conceitos e métodos que auxiliam na superação do racismo e desigualdades raciais."
36940271-c026-4760-b7c2-87f6b839b21e,Ética e Integridade na Pesquisa,"O curso Ética e Administração Pública, oferecido pelo Senado Federal (conforme sua fundamentação legal), é uma formação na modalidade Ensino a Distância (EaD) com 40 horas de carga horária e duração de até 60 dias. O objetivo é conceituar ética e cidadania e propor uma reflexão sobre a importância dos temas para o indivíduo, o cidadão e a Administração Pública. O conteúdo programático é dividido em três módulos: Módulo I - Ética (Unidade 1 - Importância, histórico e conceituação; Unidade 2 - Ética x Moral); Módulo II - Ética em contexto (Unidade 1 - A Ética, eu e o outro; Unidade 2 - Ética e sociedade; Unidade 3 - Ética, imprensa e novas mídias; Unidade 4 - Ética e lei; Unidade 5 - Ética e Estado; Unidade 6 - Ética, vida e natureza); e Módulo III - Ética na Administração Pública (Unidade 1 - Administração Pública. não foi possível atualizar. ",20,"[""64680a3e-e14c-4702-8970-00f96284e671""]","[""Orientações por valores éticos""]","[""Capacidade de agir de acordo com princípios e valores morais que norteiam o exercício da função pública, tais como responsabilidade, integridade, retidão, transparência e equidade na gestão da res publica.""]","[""27ccdc3f-64d6-4748-960b-171e9c804d23""]","[""Transversais""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7"", ""dcd7e78d-25ed-4a16-9229-39773b4f6b3d""]","[""Analisar"", ""Entender"", ""Lembrar""]","[""Orientações por valores éticos""]","Ética e Integridade na Pesquisa O curso Ética e Administração Pública, oferecido pelo Senado Federal (conforme sua fundamentação legal), é uma formação na modalidade Ensino a Distância (EaD) com 40 horas de carga horária e duração de até 60 dias. O objetivo é conceituar ética e cidadania e propor uma reflexão sobre a importância dos temas para o indivíduo, o cidadão e a Administração Pública. O conteúdo programático é dividido em três módulos: Módulo I - Ética (Unidade 1 - Importância, histórico e conceituação; Unidade 2 - Ética x Moral); Módulo II - Ética em contexto (Unidade 1 - A Ética, eu e o outro; Unidade 2 - Ética e sociedade; Unidade 3 - Ética, imprensa e novas mídias; Unidade 4 - Ética e lei; Unidade 5 - Ética e Estado; Unidade 6 - Ética, vida e natureza); e Módulo III - Ética na Administração Pública (Unidade 1 - Administração Pública. não foi possível atualizar."
36d58f25-198f-42e9-b73f-b811f4a287c6,Análise de dados como suporte à tomada de decisão,"O curso abordará a importância da utilização de dados analíticos pelos gestores e servidores públicos tomadores de decisão, bem como a forma de obtenção e utilização de dados estratégicos.
",30,"[""1c04b88f-1be5-4ae0-b173-3a00c0f5b253"", ""20e05dca-55d6-4609-ade9-a774c1362b62"", ""4667ae96-35b0-435a-87f5-e21af9c1086d"", ""49c18cc9-d9c1-4c6c-a72b-a064e0e6e3eb"", ""c769606e-9f97-4fab-b9c9-51eb99e3bd44""]","[""Foco nos resultados para os cidadãos"", ""Mentalidade Digital"", ""Resolução de problemas com base em dados"", ""Tomada de decisão"", ""Tomada de decisão para gestores""]","[""Adotar e informar decisões prévias, explorando alternativas para minimizar custos e aumentar as vantagens para a organização na questão que for decidida."", ""Capacidade de idear soluções inovadoras e efetivas para problemas de baixa, média ou elevada complexidade com a utilização de dados (numéricos e não numéricos) e evidências que aumentem a precisão e viabilidade das soluções."", ""Capacidade de integrar as tecnologias digitais com: os modelos de gestão; os processos de tomada de decisão e geração de produtos e serviços; e os\nmeios de comunicação interna, externa e de relacionamento com usuários."", ""Capacidade de superar o desempenho padrão e apresentar soluções alinhadas\nao cumprimento de metas e ao alcance dos objetivos estratégicos das organizações públicas para garantir o atendimento das necessidades dos usuários e dos cidadãos."", ""Decidir sobre as questões sob sua responsabilidade mobilizando critérios de economia, eficácia, eficiência e transparência.""]","[""27ccdc3f-64d6-4748-960b-171e9c804d23"", ""b47333be-1c80-40a9-a93d-9bbc4d7e4677"", ""e23d3b1c-ee83-4b09-b141-fc0f9dc7ab57""]","[""Gestão de Resultados"", ""Processos de Melhoria"", ""Transversais""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""dcd7e78d-25ed-4a16-9229-39773b4f6b3d""]","[""Analisar"", ""Aplicar"", ""Entender""]","[""Foco nos resultados para os cidadãos"", ""Mentalidade Digital"", ""Resolução de problemas com base em dados"", ""Tomada de decisão"", ""Tomada de decisão para gestores""]","Análise de dados como suporte à tomada de decisão O curso abordará a importância da utilização de dados analíticos pelos gestores e servidores públicos tomadores de decisão, bem como a forma de obtenção e utilização de dados estratégicos."
38b5c0ff-6d50-457f-85cb-a74ecac75815,Moodle para Mediadores,"O curso apresenta os procedimentos para a utilização da plataforma Moodle, construído a fim de identificar os procedimentos habilitados aos professores mediadores, bem como descrever funcionalidades disponibilizadas para a avaliação e o acompanhamento de aprendizagem dos estudantes. ",40,"[""12052eae-22a2-44ce-a8ff-07f5b5a8f816"", ""30521bbb-e702-47d7-a287-b242cf5bf600"", ""c6d771e2-d2a0-443d-b615-b0c813965e99""]","[""Análise de evidências"", ""Estratégias de avaliação"", ""Feedback e planificação""]","[""Produzir, selecionar, analisar criticamente e interpretar evidências digitais sobre a atividade, desempenho e progresso do(a) estudante, de modo a informar o ensino e aprendizagem."", ""Usar tecnologias digitais para a avaliação formativa e sumativa. Melhorar a diversidade e adequação dos formatos e abordagens de avaliação."", ""Usar tecnologias digitais para fornecer feedback oportuno e direcionado aos(às) estudantes. Adaptar estratégias de ensino e proporcionar apoio direcionado,\ncom base nas evidências geradas pelas tecnologias digitais utilizadas. Permitir que estudantes e pais ou responsáveis  compreendam as evidências fornecidas pelas tecnologias digitais e as usem para tomada de decisão.""]","[""cc76e5f1-476f-48b1-9d32-ccb2de7f2cde""]","[""Avaliação""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Análise de evidências"", ""Estratégias de avaliação"", ""Feedback e planificação""]","Moodle para Mediadores O curso apresenta os procedimentos para a utilização da plataforma Moodle, construído a fim de identificar os procedimentos habilitados aos professores mediadores, bem como descrever funcionalidades disponibilizadas para a avaliação e o acompanhamento de aprendizagem dos estudantes."
38c1b67c-cbe7-4fe7-8c57-a55d0ef25144,As cotas raciais como direito de reparação,"Este curso tem como objetivo promover a formação crítica sobre as relações étnico-raciais no Brasil, com enfoque nas políticas de reparação histórica, em especial as cotas raciais. A proposta se justifica pela necessidade de compreender e aplicar a Portaria Normativa nº 4, de 06 de abril de 2018, que regulamenta os procedimentos de heteroidentificação complementares à autodeclaração de candidatos negros (pretos e pardos) em concursos públicos, garantindo o acesso equitativo às vagas reservadas.

Ao longo das unidades, serão abordados temas como a exclusão histórica de grupos sociais, o mito da democracia racial, os dados estatísticos que evidenciam a segregação racial no país e a Lei 12.711/2012 enquanto instrumento de reparação e promoção da igualdade. O curso visa não apenas informar, mas também fomentar reflexões sobre justiça social, equidade e o papel das políticas afirmativas na construção de uma sociedade mais inclusiva.

Estrutura do Curso:
Unidade 1: Grupos sociais alijados ao longo dos tempos.
Análise histórica dos processos de exclusão e marginalização de populações negras e indígenas no Brasil.

Unidade 2: Mito da democracia racial.
Discussão crítica sobre a narrativa da harmonia racial e suas implicações na perpetuação do racismo estrutural.

Unidade 3: Estatística da segregação.
Dados e indicadores socioeconômicos que demonstram as desigualdades raciais no acesso à educação, emprego e direitos básicos.

Unidade 4: A Lei 12.711 enquanto medida de reparação.
Contextualização da legislação de cotas, seus impactos e a importância das Comissões de Heteroidentificação para sua efetividade.
Público-alvo:
Servidores públicos, membros de comissões de heteroidentificação, estudantes, pesquisadores e interessados em direitos humanos, políticas afirmativas e justiça social.",20,"[""161fd267-d68a-4f88-925c-8082f17fb8b2"", ""432c5350-bdb8-4e22-b7a4-0417e9cfa8f4"", ""494c1fac-1723-4cfb-b8ee-4e6472ae59c7"", ""a3a55daf-faf9-41e2-81eb-613b8c94fad1""]","[""Acessibilidade e inclusão - Docente"", ""Gerenciamento de políticas"", ""Gestão do desenvolvimento de pessoas"", ""Melhoria contínua de processos""]","[""Contribuir para a coerência estratégica da gestão de políticas, articulando e complementando os objetivos e resultados das organizações; desempenhar o papel de liderança no âmbito das políticas públicas promovidas pelo Alto Governo."", ""Forjar um ambiente de trabalho em que os interesses de equipes e indivíduos se harmonizem com os objetivos e resultados da organização, gerando oportunidades de aprendizado e desenvolvimento, bem como incentivos para reforçar o desempenho excepcional."", ""Garantir acessibilidade a recursos e atividades de aprendizagem para todos os(as) estudantes, incluindo os que têm necessidades especiais. Ter em consideração e dar resposta às expetativas, capacidades, usos e conceções errôneas (digitais) dos(as) estudantes, bem como ao uso contextual, físico e cognitivo que fazem das tecnologias digitais."", ""Propor e introduzir ações para acelerar a melhoria contínua e a produtividade das tarefas sob sua responsabilidade, em atenção aos requisitos de qualidade.""]","[""7d566976-b00c-4aa7-aa67-d94656c8db8c"", ""b47333be-1c80-40a9-a93d-9bbc4d7e4677"", ""c7be7c48-c417-4dec-b203-34ddedba7507"", ""e23d3b1c-ee83-4b09-b141-fc0f9dc7ab57""]","[""Capacitação dos(as) Estudantes"", ""Gestão de Mudanças"", ""Gestão de Resultados"", ""Processos de Melhoria""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""dcd7e78d-25ed-4a16-9229-39773b4f6b3d""]","[""Analisar"", ""Aplicar"", ""Entender""]","[""Acessibilidade e inclusão - Docente"", ""Gerenciamento de políticas"", ""Gestão do desenvolvimento de pessoas"", ""Melhoria contínua de processos""]","As cotas raciais como direito de reparação Este curso tem como objetivo promover a formação crítica sobre as relações étnico-raciais no Brasil, com enfoque nas políticas de reparação histórica, em especial as cotas raciais. A proposta se justifica pela necessidade de compreender e aplicar a Portaria Normativa nº 4, de 06 de abril de 2018, que regulamenta os procedimentos de heteroidentificação complementares à autodeclaração de candidatos negros (pretos e pardos) em concursos públicos, garantindo o acesso equitativo às vagas reservadas.

Ao longo das unidades, serão abordados temas como a exclusão histórica de grupos sociais, o mito da democracia racial, os dados estatísticos que evidenciam a segregação racial no país e a Lei 12.711/2012 enquanto instrumento de reparação e promoção da igualdade. O curso visa não apenas informar, mas também fomentar reflexões sobre justiça social, equidade e o papel das políticas afirmativas na construção de uma sociedade mais inclusiva.

Estrutura do Curso:
Unidade 1: Grupos sociais alijados ao longo dos tempos.
Análise histórica dos processos de exclusão e marginalização de populações negras e indígenas no Brasil.

Unidade 2: Mito da democracia racial.
Discussão crítica sobre a narrativa da harmonia racial e suas implicações na perpetuação do racismo estrutural.

Unidade 3: Estatística da segregação.
Dados e indicadores socioeconômicos que demonstram as desigualdades raciais no acesso à educação, emprego e direitos básicos.

Unidade 4: A Lei 12.711 enquanto medida de reparação.
Contextualização da legislação de cotas, seus impactos e a importância das Comissões de Heteroidentificação para sua efetividade.
Público-alvo:
Servidores públicos, membros de comissões de heteroidentificação, estudantes, pesquisadores e interessados em direitos humanos, políticas afirmativas e justiça social."
395c0c47-2887-454e-b66d-a15ea5a16b39,Breve História da Educação Brasileira,"Descrição do Curso:
A história da educação brasileira é um tema fundamental para professores, educadores e todos os interessados em compreender a trajetória e os desafios da educação no Brasil. Este curso oferece uma visão clara e abrangente da construção do sistema escolar brasileiro, abordando as políticas educacionais implementadas ao longo dos séculos e os urgentes desafios contemporâneos.

Objetivos:
Conhecer a história da educação brasileira desde a chegada dos jesuítas (1549) até o período da pandemia.
Compreender os avanços e retrocessos na formação do sistema público de ensino no Brasil.
Analisar as políticas educacionais adotadas em cada período histórico.
Identificar as concepções de educação que influenciaram (e ainda influenciam) o sistema educacional brasileiro.

Unidades de Estudo:
O longo passado jesuítico e a herança católica na educação brasileira (1549-1758).
Das ""Aulas Régias"" à difusão da Escola Nova: a educação sem os jesuítas (1772-1924).
A construção do sistema educacional brasileiro: do Manifesto dos Pioneiros ao Método Paulo Freire (1932-1964).
A ditadura militar e o sistema educacional brasileiro (1964-1985).
A educação brasileira entre avanços e recuos: de 1985 à pandemia de 2020.",20,"[""e4f31519-2fad-4fe8-b476-5da4715a16e9""]","[""Ensino""]","[""Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino.""]","[""cac54f5d-834c-499c-bf8d-e549fa3828af""]","[""Ensino e Aprendizagem""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Ensino""]","Breve História da Educação Brasileira Descrição do Curso:
A história da educação brasileira é um tema fundamental para professores, educadores e todos os interessados em compreender a trajetória e os desafios da educação no Brasil. Este curso oferece uma visão clara e abrangente da construção do sistema escolar brasileiro, abordando as políticas educacionais implementadas ao longo dos séculos e os urgentes desafios contemporâneos.

Objetivos:
Conhecer a história da educação brasileira desde a chegada dos jesuítas (1549) até o período da pandemia.
Compreender os avanços e retrocessos na formação do sistema público de ensino no Brasil.
Analisar as políticas educacionais adotadas em cada período histórico.
Identificar as concepções de educação que influenciaram (e ainda influenciam) o sistema educacional brasileiro.

Unidades de Estudo:
O longo passado jesuítico e a herança católica na educação brasileira (1549-1758).
Das ""Aulas Régias"" à difusão da Escola Nova: a educação sem os jesuítas (1772-1924).
A construção do sistema educacional brasileiro: do Manifesto dos Pioneiros ao Método Paulo Freire (1932-1964).
A ditadura militar e o sistema educacional brasileiro (1964-1985).
A educação brasileira entre avanços e recuos: de 1985 à pandemia de 2020."
39902daa-010c-4cad-9197-d8fdabee7ff5,Compreendendo a Educação Profissional Técnica Integrada ao Ensino Médio: textos e contextos,"Explore os fundamentos e as diretrizes da Educação Profissional e Tecnológica (EPT) integrada ao Ensino Médio no Brasil. Este curso foi desenhado para fomentar o debate e aprofundar o conhecimento sobre os instrumentos legais que orientam a oferta de cursos técnicos na modalidade integrada.
Ao longo desta jornada, você terá a oportunidade de analisar os textos normativos e os contextos históricos que moldaram a EPT, capacitando-se para uma atuação mais consciente e eficaz nesta área da educação. O conteúdo é direcionado a profissionais da educação, estudantes de licenciatura e demais interessados em compreender as políticas e práticas da educação profissional.
Participe deste diálogo essencial para o fortalecimento da formação técnica e cidadã dos nossos estudantes.",60,"[""3062277b-4218-4f2b-8645-90ba3651fc52"", ""e4f31519-2fad-4fe8-b476-5da4715a16e9""]","[""Ensino"", ""Orientação""]","[""Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino."", ""Usar tecnologias e serviços digitais para melhorar a interação com os(as) estudantes,individual e coletivamente, dentro e fora da sessão de aprendizagem. Usar tecnologias digitais para proporcionar orientação e assistência oportuna e dirigida. Experimentar e desenvolver novas formas e formatos para oferecer orientação e apoio.""]","[""cac54f5d-834c-499c-bf8d-e549fa3828af""]","[""Ensino e Aprendizagem""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Ensino"", ""Orientação""]","Compreendendo a Educação Profissional Técnica Integrada ao Ensino Médio: textos e contextos Explore os fundamentos e as diretrizes da Educação Profissional e Tecnológica (EPT) integrada ao Ensino Médio no Brasil. Este curso foi desenhado para fomentar o debate e aprofundar o conhecimento sobre os instrumentos legais que orientam a oferta de cursos técnicos na modalidade integrada.
Ao longo desta jornada, você terá a oportunidade de analisar os textos normativos e os contextos históricos que moldaram a EPT, capacitando-se para uma atuação mais consciente e eficaz nesta área da educação. O conteúdo é direcionado a profissionais da educação, estudantes de licenciatura e demais interessados em compreender as políticas e práticas da educação profissional.
Participe deste diálogo essencial para o fortalecimento da formação técnica e cidadã dos nossos estudantes."
3b137c95-f9da-41a3-a805-e681386d382c,Docência em EaD: Planejando o uso de instrumentos e critérios nas avaliações on-line,"O curso Docência em EaD: Planejamento Pedagógico de Disciplinas tem como objetivo capacitar educadores a desenvolver instrumentos de avaliação online eficazes, alinhados aos princípios da aprendizagem digital. Com uma abordagem teórica, o curso abordará:
Fundamentos da avaliação da aprendizagem em ambientes virtuais
Tipos e características dos instrumentos de avaliação online
Definição de critérios avaliativos claros e objetivos
Técnicas para feedback formativo em EaD
Integração das avaliações com o planejamento pedagógico
Destinado a professores, tutores EaD, coordenadores pedagógicos e designers instrucionais, 
Ao final do curso, os participantes estarão aptos a:
Selecionar e aplicar os melhores instrumentos de avaliação para cada contexto
Elaborar critérios avaliativos transparentes e alinhados aos objetivos de aprendizagem
Utilizar os resultados das avaliações para melhorar o processo de ensino-aprendizagem
Observações:
Não há pré-requisitos formais
Recomenda-se experiência básica em docência ou em ambientes virtuais de aprendizagem.",20,"[""12052eae-22a2-44ce-a8ff-07f5b5a8f816"", ""30521bbb-e702-47d7-a287-b242cf5bf600"", ""c6d771e2-d2a0-443d-b615-b0c813965e99""]","[""Análise de evidências"", ""Estratégias de avaliação"", ""Feedback e planificação""]","[""Produzir, selecionar, analisar criticamente e interpretar evidências digitais sobre a atividade, desempenho e progresso do(a) estudante, de modo a informar o ensino e aprendizagem."", ""Usar tecnologias digitais para a avaliação formativa e sumativa. Melhorar a diversidade e adequação dos formatos e abordagens de avaliação."", ""Usar tecnologias digitais para fornecer feedback oportuno e direcionado aos(às) estudantes. Adaptar estratégias de ensino e proporcionar apoio direcionado,\ncom base nas evidências geradas pelas tecnologias digitais utilizadas. Permitir que estudantes e pais ou responsáveis  compreendam as evidências fornecidas pelas tecnologias digitais e as usem para tomada de decisão.""]","[""cc76e5f1-476f-48b1-9d32-ccb2de7f2cde""]","[""Avaliação""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Análise de evidências"", ""Estratégias de avaliação"", ""Feedback e planificação""]","Docência em EaD: Planejando o uso de instrumentos e critérios nas avaliações on-line O curso Docência em EaD: Planejamento Pedagógico de Disciplinas tem como objetivo capacitar educadores a desenvolver instrumentos de avaliação online eficazes, alinhados aos princípios da aprendizagem digital. Com uma abordagem teórica, o curso abordará:
Fundamentos da avaliação da aprendizagem em ambientes virtuais
Tipos e características dos instrumentos de avaliação online
Definição de critérios avaliativos claros e objetivos
Técnicas para feedback formativo em EaD
Integração das avaliações com o planejamento pedagógico
Destinado a professores, tutores EaD, coordenadores pedagógicos e designers instrucionais, 
Ao final do curso, os participantes estarão aptos a:
Selecionar e aplicar os melhores instrumentos de avaliação para cada contexto
Elaborar critérios avaliativos transparentes e alinhados aos objetivos de aprendizagem
Utilizar os resultados das avaliações para melhorar o processo de ensino-aprendizagem
Observações:
Não há pré-requisitos formais
Recomenda-se experiência básica em docência ou em ambientes virtuais de aprendizagem."
